"GEO_ID","NAME","B08141_001E","B08141_001M","B08141_002E","B08141_002M","B08141_003E","B08141_003M","B08141_004E","B08141_004M","B08141_005E","B08141_005M","B08141_006E","B08141_006M","B08141_007E","B08141_007M","B08141_008E","B08141_008M","B08141_009E","B08141_009M","B08141_010E","B08141_010M","B08141_011E","B08141_011M","B08141_012E","B08141_012M","B08141_013E","B08141_013M","B08141_014E","B08141_014M","B08141_015E","B08141_015M","B08141_016E","B08141_016M","B08141_017E","B08141_017M","B08141_018E","B08141_018M","B08141_019E","B08141_019M","B08141_020E","B08141_020M","B08141_021E","B08141_021M","B08141_022E","B08141_022M","B08141_023E","B08141_023M","B08141_024E","B08141_024M","B08141_025E","B08141_025M","B08141_026E","B08141_026M","B08141_027E","B08141_027M","B08141_028E","B08141_028M","B08141_029E","B08141_029M","B08141_030E","B08141_030M","B08141_031E","B08141_031M","B08141_032E","B08141_032M","B08141_033E","B08141_033M","B08141_034E","B08141_034M","B08141_035E","B08141_035M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!No vehicle available","Margin of Error!!Total:!!No vehicle available","Estimate!!Total:!!1 vehicle available","Margin of Error!!Total:!!1 vehicle available","Estimate!!Total:!!2 vehicles available","Margin of Error!!Total:!!2 vehicles available","Estimate!!Total:!!3 or more vehicles available","Margin of Error!!Total:!!3 or more vehicles available","Estimate!!Total:!!Car, truck, or van - drove alone:","Margin of Error!!Total:!!Car, truck, or van - drove alone:","Estimate!!Total:!!Car, truck, or van - drove alone:!!No vehicle available","Margin of Error!!Total:!!Car, truck, or van - drove alone:!!No vehicle available","Estimate!!Total:!!Car, truck, or van - drove alone:!!1 vehicle available","Margin of Error!!Total:!!Car, truck, or van - drove alone:!!1 vehicle available","Estimate!!Total:!!Car, truck, or van - drove alone:!!2 vehicles available","Margin of Error!!Total:!!Car, truck, or van - drove alone:!!2 vehicles available","Estimate!!Total:!!Car, truck, or van - drove alone:!!3 or more vehicles available","Margin of Error!!Total:!!Car, truck, or van - drove alone:!!3 or more vehicles available","Estimate!!Total:!!Car, truck, or van - carpooled:","Margin of Error!!Total:!!Car, truck, or van - carpooled:","Estimate!!Total:!!Car, truck, or van - carpooled:!!No vehicle available","Margin of Error!!Total:!!Car, truck, or van - carpooled:!!No vehicle available","Estimate!!Total:!!Car, truck, or van - carpooled:!!1 vehicle available","Margin of Error!!Total:!!Car, truck, or van - carpooled:!!1 vehicle available","Estimate!!Total:!!Car, truck, or van - carpooled:!!2 vehicles available","Margin of Error!!Total:!!Car, truck, or van - carpooled:!!2 vehicles available","Estimate!!Total:!!Car, truck, or van - carpooled:!!3 or more vehicles available","Margin of Error!!Total:!!Car, truck, or van - carpooled:!!3 or more vehicles available","Estimate!!Total:!!Public transportation (excluding taxicab):","Margin of Error!!Total:!!Public transportation (excluding taxicab):","Estimate!!Total:!!Public transportation (excluding taxicab):!!No vehicle available","Margin of Error!!Total:!!Public transportation (excluding taxicab):!!No vehicle available","Estimate!!Total:!!Public transportation (excluding taxicab):!!1 vehicle available","Margin of Error!!Total:!!Public transportation (excluding taxicab):!!1 vehicle available","Estimate!!Total:!!Public transportation (excluding taxicab):!!2 vehicles available","Margin of Error!!Total:!!Public transportation (excluding taxicab):!!2 vehicles available","Estimate!!Total:!!Public transportation (excluding taxicab):!!3 or more vehicles available","Margin of Error!!Total:!!Public transportation (excluding taxicab):!!3 or more vehicles available","Estimate!!Total:!!Walked:","Margin of Error!!Total:!!Walked:","Estimate!!Total:!!Walked:!!No vehicle available","Margin of Error!!Total:!!Walked:!!No vehicle available","Estimate!!Total:!!Walked:!!1 vehicle available","Margin of Error!!Total:!!Walked:!!1 vehicle available","Estimate!!Total:!!Walked:!!2 vehicles available","Margin of Error!!Total:!!Walked:!!2 vehicles available","Estimate!!Total:!!Walked:!!3 or more vehicles available","Margin of Error!!Total:!!Walked:!!3 or more vehicles available","Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means:","Margin of Error!!Total:!!Taxicab, motorcycle, bicycle, or other means:","Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means:!!No vehicle available","Margin of Error!!Total:!!Taxicab, motorcycle, bicycle, or other means:!!No vehicle available","Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means:!!1 vehicle available","Margin of Error!!Total:!!Taxicab, motorcycle, bicycle, or other means:!!1 vehicle available","Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means:!!2 vehicles available","Margin of Error!!Total:!!Taxicab, motorcycle, bicycle, or other means:!!2 vehicles available","Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means:!!3 or more vehicles available","Margin of Error!!Total:!!Taxicab, motorcycle, bicycle, or other means:!!3 or more vehicles available","Estimate!!Total:!!Worked from home:","Margin of Error!!Total:!!Worked from home:","Estimate!!Total:!!Worked from home:!!No vehicle available","Margin of Error!!Total:!!Worked from home:!!No vehicle available","Estimate!!Total:!!Worked from home:!!1 vehicle available","Margin of Error!!Total:!!Worked from home:!!1 vehicle available","Estimate!!Total:!!Worked from home:!!2 vehicles available","Margin of Error!!Total:!!Worked from home:!!2 vehicles available","Estimate!!Total:!!Worked from home:!!3 or more vehicles available","Margin of Error!!Total:!!Worked from home:!!3 or more vehicles available",
"1400000US39049006721","Census Tract 67.21; Franklin County; Ohio","1920","285","0","13","221","114","1198","307","501","177","1441","289","0","13","143","68","930","298","368","160","34","35","0","13","16","25","6","10","12","18","0","13","0","13","0","13","0","13","0","13","24","22","0","13","6","9","18","20","0","13","17","20","0","13","0","13","17","20","0","13","404","132","0","13","56","89","227","90","121","66",
"1400000US39049006722","Census Tract 67.22; Franklin County; Ohio","1226","196","22","35","212","126","694","189","298","128","897","171","10","17","138","109","519","161","230","103","26","37","0","13","9","14","16","26","1","19","0","13","0","13","0","13","0","13","0","13","18","22","0","13","12","19","0","13","6","11","0","13","0","13","0","13","0","13","0","13","285","107","12","19","53","44","159","83","61","59",
"1400000US39049006810","Census Tract 68.10; Franklin County; Ohio","1395","170","5","9","257","75","742","131","391","166","978","153","5","9","160","74","514","113","299","143","82","51","0","13","0","13","65","48","17","19","0","13","0","13","0","13","0","13","0","13","5","9","0","13","5","9","0","13","0","13","38","23","0","13","6","8","25","18","7","11","292","81","0","13","86","37","138","51","68","62",
"1400000US39049006821","Census Tract 68.21; Franklin County; Ohio","1800","264","32","40","814","201","770","248","184","166","1279","246","32","40","611","175","510","199","126","106","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","30","33","0","13","30","33","0","13","0","13","0","13","0","13","0","13","0","13","0","13","491","184","0","13","173","134","260","153","58","73",
"1400000US39049006822","Census Tract 68.22; Franklin County; Ohio","1204","116","16","27","145","56","766","147","277","128","905","113","16","27","80","31","575","127","234","119","53","27","0","13","21","16","21","22","11","16","0","13","0","13","0","13","0","13","0","13","6","9","0","13","0","13","6","9","0","13","12","19","0","13","12","19","0","13","0","13","228","58","0","13","32","29","164","56","32","28",
"1400000US39049006910","Census Tract 69.10; Franklin County; Ohio","796","122","0","13","68","31","481","116","247","66","593","114","0","13","39","19","370","107","184","51","58","35","0","13","0","13","34","28","24","23","6","8","0","13","0","13","0","13","6","8","0","13","0","13","0","13","0","13","0","13","3","6","0","13","0","13","0","13","3","6","136","41","0","13","29","22","77","30","30","19",
"1400000US39049006921","Census Tract 69.21; Franklin County; Ohio","2056","263","37","38","601","176","770","193","648","272","1503","279","26","35","374","122","546","150","557","260","131","75","0","13","12","19","39","34","80","65","116","96","11","17","85","89","20","34","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","306","130","0","13","130","96","165","109","11","16",
"1400000US39049006923","Census Tract 69.23; Franklin County; Ohio","2172","592","113","91","397","178","1096","456","566","418","1627","529","62","80","244","118","832","365","489","413","128","91","21","32","59","71","22","32","26","33","37","42","0","13","10","14","27","39","0","13","0","13","0","13","0","13","0","13","0","13","29","29","17","27","7","10","5","7","0","13","351","171","13","20","77","77","210","144","51","53",
"1400000US39049006924","Census Tract 69.24; Franklin County; Ohio","2176","321","132","105","641","178","878","349","525","252","1481","283","40","40","461","178","653","284","327","186","239","175","0","13","94","82","27","34","118","138","55","67","44","65","11","18","0","13","0","13","4","8","4","8","0","13","0","13","0","13","84","77","18","30","0","13","66","69","0","13","313","136","26","40","75","69","132","91","80","80",
"1400000US39049006931","Census Tract 69.31; Franklin County; Ohio","3138","619","61","54","829","278","1174","442","1074","506","2580","615","30","39","737","251","818","322","995","498","184","149","17","28","54","100","113","112","0","18","34","58","0","18","0","18","0","18","34","58","29","40","0","18","0","18","29","40","0","18","14","24","14","24","0","18","0","18","0","18","297","178","0","18","38","50","214","181","45","52",
"1400000US39049006932","Census Tract 69.32; Franklin County; Ohio","3298","921","41","46","1015","400","1734","918","508","256","2477","814","41","46","783","319","1270","738","383","214","331","180","0","18","215","165","42","49","74","83","0","18","0","18","0","18","0","18","0","18","92","143","0","18","1","12","91","142","0","18","0","18","0","18","0","18","0","18","0","18","398","221","0","18","16","28","331","218","51","50",
"1400000US39049006933","Census Tract 69.33; Franklin County; Ohio","2072","401","307","177","971","350","422","227","372","205","1335","343","77","103","652","263","315","173","291","190","414","203","94","105","195","182","95","88","30","47","95","94","48","61","47","81","0","18","0","18","41","68","41","68","0","18","0","18","0","18","47","55","29","46","18","31","0","18","0","18","140","90","18","30","59","61","12","21","51","57",
"1400000US39049006943","Census Tract 69.43; Franklin County; Ohio","2007","343","21","29","551","228","1089","298","346","178","1582","305","10","14","453","211","843","247","276","142","105","78","11","15","0","13","91","78","3","12","27","27","0","13","6","11","13","21","8","15","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","293","128","0","13","92","83","142","84","59","52",
"1400000US39049006944","Census Tract 69.44; Franklin County; Ohio","2127","280","15","26","446","186","1253","233","413","182","1681","248","0","13","300","140","1015","189","366","168","75","57","15","26","26","40","34","34","0","13","16","27","0","13","0","13","16","27","0","13","77","79","0","13","20","32","57","76","0","13","32","38","0","13","17","28","0","13","15","27","246","91","0","13","83","59","131","69","32","37",
"1400000US39049006945","Census Tract 69.45; Franklin County; Ohio","2453","453","171","138","1160","363","495","288","627","337","1789","386","22","43","921","318","349","220","497","288","248","120","0","18","103","92","52","58","93","51","0","18","0","18","0","18","0","18","0","18","106","121","106","121","0","18","0","18","0","18","59","76","0","18","59","76","0","18","0","18","251","165","43","69","77","100","94","87","37","44",
"1400000US39049006950","Census Tract 69.50; Franklin County; Ohio","1364","213","0","13","162","65","664","236","538","179","1049","175","0","13","94","49","499","189","456","147","47","41","0","13","6","10","0","13","41","40","0","13","0","13","0","13","0","13","0","13","10","14","0","13","0","13","0","13","10","14","16","18","0","13","8","12","0","13","8","13","242","107","0","13","54","43","165","93","23","24",
"1400000US39049006991","Census Tract 69.91; Franklin County; Ohio","2323","320","13","21","225","113","1340","223","745","251","1598","304","0","13","132","95","909","218","557","213","91","74","0","13","0","13","65","70","26","28","14","21","0","13","14","21","0","13","0","13","7","12","0","13","0","13","7","12","0","13","0","13","0","13","0","13","0","13","0","13","613","170","13","21","79","55","359","139","162","69",
"1400000US39049006992","Census Tract 69.92; Franklin County; Ohio","2267","404","234","219","837","275","966","311","230","218","1626","344","76","87","657","258","715","249","178","167","319","174","56","97","20","29","191","161","52","67","22","29","22","29","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","94","131","80","129","14","22","0","13","0","13","206","113","0","13","146","101","60","55","0","13",
"1400000US39049007010","Census Tract 70.10; Franklin County; Ohio","1627","269","9","13","329","138","909","215","380","215","1093","239","9","13","115","63","622","175","347","205","73","51","0","13","41","40","20","23","12","20","6","15","0","13","0","13","6","15","0","13","48","43","0","13","0","13","48","43","0","13","31","31","0","13","6","10","22","27","3","9","376","150","0","13","167","128","191","107","18","28",
"1400000US39049007020","Census Tract 70.20; Franklin County; Ohio","3455","509","97","93","695","303","1869","501","794","295","2422","488","0","18","463","192","1319","452","640","259","91","74","0","18","0","18","56","60","35","56","29","46","0","18","0","18","29","46","0","18","131","96","97","93","0","18","0","18","34","37","53","48","0","18","0","18","53","48","0","18","729","284","0","18","232","211","412","159","85","93",
"1400000US39049007041","Census Tract 70.41; Franklin County; Ohio","1212","160","24","37","416","130","408","121","364","174","866","166","0","13","275","95","296","94","295","161","110","67","0","13","22","36","59","54","29","23","0","13","0","13","0","13","0","13","0","13","52","48","24","37","20","29","8","12","0","13","31","40","0","13","31","40","0","13","0","13","153","72","0","13","68","68","45","38","40","39",
"1400000US39049007043","Census Tract 70.43; Franklin County; Ohio","3670","374","243","178","1351","340","1710","415","366","243","2590","383","58","90","937","307","1237","351","358","238","326","194","172","155","21","36","125","99","8","14","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","76","116","0","18","76","116","0","18","0","18","678","210","13","26","317","159","348","155","0","18",
"1400000US39049007044","Census Tract 70.44; Franklin County; Ohio","3733","599","31","45","1334","402","1878","513","490","318","1730","377","4","11","651","263","816","304","259","168","296","180","0","18","99","114","153","139","44","59","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","19","23","0","18","0","18","19","23","0","18","1688","579","27","43","584","286","890","446","187","208",
"1400000US39049007047","Census Tract 70.47; Franklin County; Ohio","2450","478","53","49","516","142","1391","357","490","251","1956","434","22","25","450","138","1071","356","413","204","59","61","11","18","11","13","37","57","0","13","0","13","0","13","0","13","0","13","0","13","9","15","0","13","0","13","9","15","0","13","7","12","0","13","7","12","0","13","0","13","419","158","20","36","48","68","274","136","77","70",
"1400000US39049007048","Census Tract 70.48; Franklin County; Ohio","3690","536","0","18","864","254","1934","538","892","314","2543","320","0","18","610","181","1351","316","582","217","128","92","0","18","19","31","79","76","30","35","80","72","0","18","41","63","39","37","0","18","53","58","0","18","20","38","33","46","0","18","104","94","0","18","20","33","84","88","0","18","782","421","0","18","154","107","348","367","280","186",
"1400000US39049007101","Census Tract 71.01; Franklin County; Ohio","1433","310","0","13","366","183","824","282","243","121","1143","276","0","13","304","148","612","267","227","116","70","65","0","13","30","48","40","42","0","13","0","13","0","13","0","13","0","13","0","13","5","11","0","13","0","13","0","13","5","11","0","13","0","13","0","13","0","13","0","13","215","110","0","13","32","37","172","99","11","16",
"1400000US39049007102","Census Tract 71.02; Franklin County; Ohio","1438","164","0","13","140","87","1039","182","259","155","1131","160","0","13","103","81","843","172","185","133","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","8","12","0","13","8","12","0","13","0","13","19","28","0","13","0","13","19","28","0","13","280","120","0","13","29","44","177","92","74","55",
"1400000US39049007103","Census Tract 71.03; Franklin County; Ohio","2549","617","23","39","358","122","1518","646","650","308","2194","630","0","13","258","107","1320","640","616","308","42","42","0","13","9","15","33","39","0","13","21","32","0","13","21","32","0","13","0","13","0","13","0","13","0","13","0","13","0","13","17","26","0","13","0","13","0","13","17","26","275","116","23","39","70","80","165","89","17","26",
"1400000US39049007112","Census Tract 71.12; Franklin County; Ohio","3909","475","104","137","927","390","1490","372","1388","364","2677","386","3","6","552","196","1113","312","1009","313","395","197","15","22","34","42","101","58","245","192","137","142","85","136","36","40","16","21","0","18","55","59","0","18","3","6","52","59","0","18","23","28","0","18","0","18","23","28","0","18","622","286","1","4","302","289","185","69","134","86",
"1400000US39049007113","Census Tract 71.13; Franklin County; Ohio","3139","542","106","136","590","241","1249","290","1194","499","2221","370","76","89","346","137","907","255","892","350","241","120","30","47","50","62","44","46","117","86","38","50","0","18","38","50","0","18","0","18","0","18","0","18","0","18","0","18","0","18","126","107","0","18","0","18","42","54","84","91","513","208","0","18","156","123","256","114","101","100",
"1400000US39049007114","Census Tract 71.14; Franklin County; Ohio","2812","546","71","83","1030","420","1144","399","567","337","2254","490","51","78","706","344","966","375","531","313","250","204","20","34","188","186","39","53","3","8","0","18","0","18","0","18","0","18","0","18","3","6","0","18","3","6","0","18","0","18","31","49","0","18","31","49","0","18","0","18","274","153","0","18","102","108","139","95","33","50",
"1400000US39049007115","Census Tract 71.15; Franklin County; Ohio","2791","679","169","163","838","306","1289","449","495","500","1971","546","36","43","611","247","973","445","351","311","443","231","133","170","74","98","219","129","17","25","66","52","0","18","14","24","52","51","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","311","237","0","18","139","114","45","58","127","193",
"1400000US39049007120","Census Tract 71.20; Franklin County; Ohio","2991","336","19","18","565","184","1462","264","945","241","2134","280","7","11","394","159","964","217","769","185","152","80","0","13","21","24","73","57","58","63","7","10","0","13","0","13","0","13","7","10","21","23","0","13","6","9","5","11","10","17","42","59","0","13","0","13","0","13","42","59","635","226","12","14","144","71","420","215","59","47",
"1400000US39049007193","Census Tract 71.93; Franklin County; Ohio","3097","434","0","18","102","60","1766","382","1229","366","1954","289","0","18","63","45","1069","281","822","212","78","56","0","18","12","19","43","50","23","31","0","18","0","18","0","18","0","18","0","18","31","36","0","18","0","18","0","18","31","36","46","44","0","18","0","18","14","24","32","36","988","297","0","18","27","31","640","242","321","221",
"1400000US39049007198","Census Tract 71.98; Franklin County; Ohio","1603","249","0","13","297","101","859","253","447","114","1157","221","0","13","231","94","625","203","301","91","80","54","0","13","22","24","7","11","51","45","24","37","0","13","0","13","0","13","24","37","14","15","0","13","7","12","7","11","0","13","9","14","0","13","0","13","0","13","9","14","319","153","0","13","37","33","220","154","62","37",
"1400000US39049007199","Census Tract 71.99; Franklin County; Ohio","4192","1001","45","58","974","451","2110","977","1063","336","3410","1020","0","18","885","447","1675","951","850","316","302","222","0","18","42","77","223","198","37","59","0","18","0","18","0","18","0","18","0","18","101","90","18","30","16","28","30","49","37","59","10","19","10","19","0","18","0","18","0","18","369","172","17","28","31","38","182","124","139","105",
"1400000US39049007202","Census Tract 72.02; Franklin County; Ohio","2443","345","18","21","748","188","950","355","727","308","1802","271","9","14","478","176","738","253","577","274","68","44","0","13","18","22","22","28","28","32","41","61","0","13","41","61","0","13","0","13","9","16","9","16","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","523","289","0","13","211","100","190","264","122","87",
"1400000US39049007205","Census Tract 72.05; Franklin County; Ohio","4342","552","25","39","1698","519","2246","502","373","198","3369","557","25","39","1227","472","1858","471","259","169","130","93","0","18","86","83","13","21","31","39","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","843","236","0","18","385","181","375","160","83","66",
"1400000US39049007209","Census Tract 72.09; Franklin County; Ohio","5866","811","0","18","1138","321","4140","853","588","298","4081","733","0","18","588","254","3005","712","488","276","386","223","0","18","238","189","148","102","0","18","0","18","0","18","0","18","0","18","0","18","74","118","0","18","74","118","0","18","0","18","12","21","0","18","12","21","0","18","0","18","1313","603","0","18","226","161","987","568","100","109",
"1400000US39049007211","Census Tract 72.11; Franklin County; Ohio","1939","328","0","13","83","61","955","245","901","338","1349","223","0","13","71","62","660","206","618","214","81","67","0","13","0","13","19","30","62","60","0","13","0","13","0","13","0","13","0","13","21","23","0","13","11","18","10","16","0","13","0","13","0","13","0","13","0","13","0","13","488","208","0","13","1","10","266","113","221","177",
"1400000US39049007212","Census Tract 72.12; Franklin County; Ohio","2588","349","18","30","324","117","1496","310","750","227","1529","271","18","30","174","90","831","186","506","205","111","80","0","18","0","18","111","80","0","18","37","46","0","18","0","18","27","41","10","17","47","41","0","18","13","21","14","22","20","31","35","40","0","18","0","18","0","18","35","40","829","303","0","18","137","90","513","303","179","110",
"1400000US39049007213","Census Tract 72.13; Franklin County; Ohio","3059","351","0","18","215","107","1636","248","1208","325","2086","351","0","18","139","72","970","199","977","307","123","84","0","18","0","18","107","81","16","24","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","28","25","0","18","0","18","13","20","15","17","822","227","0","18","76","55","546","202","200","90",
"1400000US39049007214","Census Tract 72.14; Franklin County; Ohio","2405","327","136","189","879","263","1183","350","207","137","1790","326","14","23","641","217","970","336","165","123","112","95","0","13","14","23","70","84","28","27","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","122","183","122","183","0","13","0","13","0","13","381","184","0","13","224","155","143","95","14","24",
"1400000US39049007215","Census Tract 72.15; Franklin County; Ohio","3520","537","55","66","1287","361","1762","501","416","158","2253","521","41","53","703","211","1174","496","335","141","150","134","0","18","37","46","101","117","12","20","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","1117","314","14","23","547","268","487","197","69","69",
"1400000US39049007301","Census Tract 73.01; Franklin County; Ohio","3590","809","0","18","525","179","1994","636","1071","673","2829","724","0","18","408","140","1656","634","765","500","196","170","0","18","53","65","21","38","122","151","0","18","0","18","0","18","0","18","0","18","125","167","0","18","0","18","20","31","105","165","0","18","0","18","0","18","0","18","0","18","440","179","0","18","64","65","297","133","79","84",
"1400000US39049007302","Census Tract 73.02; Franklin County; Ohio","2735","353","0","13","960","238","1330","449","445","248","2385","357","0","13","785","208","1240","436","360","226","79","91","0","13","0","13","27","42","52","79","0","13","0","13","0","13","0","13","0","13","6","15","0","13","6","15","0","13","0","13","12","30","0","13","0","13","0","13","12","30","253","150","0","13","169","128","63","70","21","30",
"1400000US39049007303","Census Tract 73.03; Franklin County; Ohio","3305","469","0","18","550","234","1543","448","1212","349","2411","421","0","18","462","223","1121","382","828","261","91","77","0","18","0","18","58","54","33","54","0","18","0","18","0","18","0","18","0","18","53","53","0","18","33","48","12","19","8","25","0","18","0","18","0","18","0","18","0","18","750","226","0","18","55","56","352","164","343","172",
"1400000US39049007305","Census Tract 73.05; Franklin County; Ohio","2480","483","87","131","603","175","1391","536","399","164","1863","489","50","76","542","156","962","505","309","133","226","172","37","56","0","18","154","164","35","45","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","391","157","0","18","61","49","275","151","55","49",
"1400000US39049007306","Census Tract 73.06; Franklin County; Ohio","2090","253","0","13","60","50","1229","224","801","227","1259","215","0","13","14","23","627","158","618","177","61","44","0","13","0","13","38","35","23","27","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","23","32","0","13","0","13","23","32","0","13","747","251","0","13","46","46","541","212","160","132",
"1400000US39049007394","Census Tract 73.94; Franklin County; Ohio","1534","223","38","48","160","85","705","190","631","156","971","162","22","26","77","51","435","134","437","117","33","29","0","13","0","13","9","14","24","26","0","13","0","13","0","13","0","13","0","13","8","15","0","13","0","13","8","15","0","13","23","28","0","13","0","13","13","21","10","16","499","135","16","23","83","65","240","111","160","69",
"1400000US39049007397","Census Tract 73.97; Franklin County; Ohio","1943","221","33","44","778","193","845","354","287","219","1210","310","11","20","475","187","509","272","215","207","180","141","22","39","111","119","47","67","0","13","57","79","0","13","0","13","57","79","0","13","0","13","0","13","0","13","0","13","0","13","45","69","0","13","45","69","0","13","0","13","451","140","0","13","147","111","232","137","72","77",
"1400000US39049007398","Census Tract 73.98; Franklin County; Ohio","4750","643","18","30","743","319","2228","628","1761","470","3434","664","9","15","566","280","1506","500","1353","477","370","253","0","18","0","18","141","90","229","223","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","86","92","9","15","0","18","77","90","0","18","860","294","0","18","177","124","504","276","179","109",
"1400000US39049007424","Census Tract 74.24; Franklin County; Ohio","3083","428","34","57","615","243","1741","430","693","341","2286","348","34","57","498","224","1285","349","469","239","139","107","0","18","55","68","0","18","84","85","18","29","0","18","0","18","0","18","18","29","24","32","0","18","0","18","24","32","0","18","16","25","0","18","16","25","0","18","0","18","600","225","0","18","46","66","432","197","122","117",
"1400000US39049007425","Census Tract 74.25; Franklin County; Ohio","1220","195","0","13","239","111","674","185","307","175","908","191","0","13","173","95","524","175","211","130","81","59","0","13","36","43","30","36","15","39","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","231","102","0","13","30","30","120","81","81","90",
"1400000US39049007426","Census Tract 74.26; Franklin County; Ohio","2274","384","66","73","751","337","862","258","595","212","1669","369","54","67","634","340","567","203","414","163","150","118","5","9","11","15","34","30","100","109","7","14","7","14","0","13","0","13","0","13","42","49","0","13","25","41","17","27","0","13","9","15","0","13","0","13","9","15","0","13","397","128","0","13","81","52","235","116","81","51",
"1400000US39049007427","Census Tract 74.27; Franklin County; Ohio","3055","383","37","58","552","171","1207","340","1259","357","2096","324","37","58","296","134","815","288","948","267","125","92","0","18","0","18","45","50","80","84","41","47","0","18","0","18","16","25","25","39","33","51","0","18","33","51","0","18","0","18","171","135","0","18","155","132","0","18","16","25","589","178","0","18","68","54","331","154","190","108",
"1400000US39049007492","Census Tract 74.92; Franklin County; Ohio","3358","466","238","171","580","223","1862","491","678","227","2150","341","71","72","366","162","1135","314","578","218","222","246","30","49","0","18","175","240","17","31","21","35","21","35","0","18","0","18","0","18","74","70","25","39","49","60","0","18","0","18","56","64","0","18","29","51","0","18","27","40","835","410","91","126","136","109","552","384","56","61",
"1400000US39049007494","Census Tract 74.94; Franklin County; Ohio","2298","254","25","40","411","152","1258","241","604","227","1610","236","25","40","297","126","856","188","432","172","179","106","0","13","0","13","120","92","59","64","9","14","0","13","9","14","0","13","0","13","11","17","0","13","0","13","11","17","0","13","15","19","0","13","0","13","9","14","6","11","474","133","0","13","105","80","262","81","107","80",
"1400000US39049007511","Census Tract 75.11; Franklin County; Ohio","799","146","8","14","358","142","360","158","73","59","494","137","0","13","253","137","209","112","32","35","42","45","0","13","17","24","7","15","18","33","26","30","8","14","1","12","17","25","0","13","40","58","0","13","38","58","2","5","0","13","27","38","0","13","0","13","27","38","0","13","170","91","0","13","49","56","98","78","23","30",
"1400000US39049007512","Census Tract 75.12; Franklin County; Ohio","1816","440","157","89","732","403","599","209","328","167","850","185","34","31","275","122","374","140","167","101","109","80","12","20","67","66","0","13","30","51","79","55","36","42","43","39","0","13","0","13","0","13","0","13","0","13","0","13","0","13","107","90","58","59","0","13","0","13","49","74","671","397","17","23","347","378","225","123","82","59",
"1400000US39049007520","Census Tract 75.20; Franklin County; Ohio","1180","394","65","69","680","363","201","145","234","202","819","331","8","15","450","300","182","143","179","132","192","131","36","61","82","104","19","31","55","85","30","34","10","16","20","31","0","13","0","13","0","13","0","13","0","13","0","13","0","13","41","49","11","18","30","47","0","13","0","13","98","106","0","13","98","106","0","13","0","13",
"1400000US39049007531","Census Tract 75.31; Franklin County; Ohio","1482","202","106","82","711","214","439","204","226","182","1056","197","54","57","557","190","307","160","138","138","226","102","0","13","87","70","94","73","45","51","70","54","34","39","28","36","8","13","0","13","0","13","0","13","0","13","0","13","0","13","30","45","0","13","0","13","30","45","0","13","100","59","18","27","39","35","0","13","43","42",
"1400000US39049007532","Census Tract 75.32; Franklin County; Ohio","1343","241","85","69","361","96","835","258","62","80","991","214","0","13","281","91","687","223","23","29","162","89","24","30","10","17","113","88","15","23","58","50","44","44","14","22","0","13","0","13","0","13","0","13","0","13","0","13","0","13","14","23","0","13","14","23","0","13","0","13","118","58","17","22","42","37","35","26","24","30",
"1400000US39049007533","Census Tract 75.33; Franklin County; Ohio","678","121","15","17","194","83","297","99","172","108","511","109","0","13","150","70","247","101","114","73","56","38","0","13","12","14","13","19","31","34","23","23","8","13","15","20","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","88","64","7","10","17","27","37","47","27","25",
